Laptop_name,price
"Lenovo Renewed - ThinkPad X270 Business Laptop With 12.5 inch Display,Intel Core i3-6th Generation CPU/8GB DDR4 RAM/180GB SSD/Windows 10 Pro English Black ",926.45
"Lenovo Renewed - ThinkPad X270 Business Laptop With 12.5 inch Display,Intel Core i3-6th Generation CPU/8GB DDR4 RAM/180GB SSD/Windows 10 Pro English Black ",926.45
"ASUS E510MA-BR583 Laptop With 15.6-inch, Celeron N4020 Processor/4GB RAM/256GB SSD/DOS(Without Windows)/ English/Arabic Black ",849
"Lenovo IdeaPad 1 15IAU7 Laptop With 15.6-inch Display, Intel Core i3-1215U Processor/4GB RAM DDR4/512GB SSD/DOS(Without Windows)/Intel UHD Graphics/ English/Arabic Abyss Blue ","1,195"
"Acer Nitro 5 Gaming Laptop With 15.6-inch Full HD IPS Display, Core i7-12650H Processor/16GB RAM/512GB SSD/DOS(Without Windows)/Geforce RTX 4050 6GB/ English/Arabic Obsidian Black ","3,948"
"Acer Aspire 3 A315 59 Laptop With 15.6-Inch FHD Display, Core i3-1215U Processor/8GB RAM/256GB SSD/Intel UHD Graphics/DOS(Without Windows) English/Arabic Silver ","1,399"
"HP 250 G9 Laptop With 15.6-Inch Display, Core i7-1255U Processor/8GB RAM/512GB SSD/2GB NVIDIA GeForce MX550 Graphics Card/DOS (Without Windows) Arabic Asteroid Silver ","2,728"
"Lenovo Renewed - Thinkpad T470s (2017) Business Laptop With 14-Inch Display, Intel Core i7 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 With Keyboard English/Arabic Black ","1,618"
"Microsoft Surface Pro 7+ Convertible 2 In 1 Laptop With 12.3 Inch PixelSense Display Screen, Core i5 1135G7 Processor/8GB RAM/256GB SSD/Intel Iris Xe Graphics/Windows 11 Home/International Version - English Platinum ","5,299"
"DELL Latitude 3420 Laptop With 14-nch FHD Display Display, Core i7-1165G7 Processor/8GB RAM/512GB SSD/DOS(Without Windows)/2GB NVIDIA GeForce MX450 Graphics English/Arabic Black ","3,297"
"HUAWEI MateBook D14 Laptop With 14-Inch Display, Core i7-1360P Processor/16GB RAM/1TB SSD /Windows 11/Intel Iris Xe Graphics English/Arabic Mystic Silver ","2,969"
"Lenovo Renewed - Thinkpad T470s (2017) Business Laptop With 14-Inch Display, Intel Core i7 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 With Keyboard English/Arabic Black ","1,617"
"Lenovo Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/1TB HDD/5500MB Intel UHD Graphics/Windows 10 Pro English Black ","1,294"
"HP Envy x360 Touch Laptop With 15.6-inch Display, Ryzen 5-7530U Processor/8GB RAM/512GB SSD/Windows 11/AMD Radeon Graphics English/Arabic Nightfall Black ","2,599"
"ASUS X415EP Laptop (Intel I7-1165G7 2.8 GHz, 8Gb ‎GDDR4 Ram, 512Ssd, VGA 2Gb, 14"" Fhd) Win Pro English/Arabic Silver ","2,799"
"Lenovo ThinkPad E16 Gen 1 Laptop With 16-inch (1920x1200) Display, Intel Core i7-1355U Processor/16GB RAM DDR4/512GB SSD/DOS(Without windows)/NVIDIA GeForce MX550 2GB/ English/Arabic Graphite Black ","3,500"
"Lenovo Renewed - Thinkpad T470s Laptop With 14 Inch Display,Intel Core i7-6600U/8GB RAM/512GB SSD/Windows 10 English Graphite ","1,440"
"Acer Nitro 5 Laptop With 17.3-Inch Display, Ryzen 7-5800H Processor/16GB RAM/512GB SSD/8GB Nvidia Geforec RTX 3080 Graphics Card/Windows 11 English/Arabic Black ","4,699"
"HUAWEI Matebook E Convertible 2-In-1 Laptop With 12.2-Inch Display, Core i5 Processor/4GB RAM/128GB SSD/Integrated Graphics Grey ","3,199"
"Lenovo Legion 5 Gaming Laptop With 16-inch WQXGA (2560x1600) Display, Intel Core i7-14650HX Processor/16GB RAM DDR5/512GB SSD M.2/Windows 11 Home/NVIDIA GeForce RTX 4050 6GB/ English/Arabic Luna Grey ","5,649"
"Acer Aspire 3 A314 Notebook With 14-Inch Display, AMD Ryzen 7-5700U Octa Core Up To 4.30GHz/16GB DDR4 RAM/512GB SSD Storage/AMD Radeon Graphics/Windows 11 Home English/Arabic Pure Silver ","1,799"
HP 250 G7 Laptop Core i3 1005G1 8Gb Ram 256Gb Ssd 1TB HDD Uhd Graphics 15.6 Hd Win 10 Pro English/Arabic black ,"1,449"
"HP Victus Laptop With 16.1-inch Display, Core i7--13700HX Processor/16GB RAM/1TB SSD/Windows 11/6GB Nvidia GeForce RTX 4050 English/Arabic Mica Silver ","4,769"
"HP 250 G10 Laptop With 15.6-inch Full HD Display, Core i3-1315U Processor/4GB RAM/256GB SSD/DOS(Without Windows)/Inel UHD Graphics/ English/Arabic Silver ","1,190"
"Apple MacBook Air MQKQ3 15-Inch Display,Apple M2 Chip with 8-Core CPU And 10-Core GPU, 512GB SSD,  English-Arabic Keyboard Space Grey ","5,399"
"Acer Aspire 3 A315 Laptop With 15.6-Inch FHD Display, Core i5 Processor/8GB RAM/1TB HDD/DOS(Without Windows)/2GB NVIDIA GeForce MX350 Graphics Card English/Arabic Pure Silver ","2,049"
"Microsoft Surface Laptop Studio 2 With 14.4-Inch Display, Core i7 Processor/16GB RAM/512GB SSD/Intel Iris Xe Graphics/Windows 11 English/Arabic Platinum ","8,099"
"Lenovo IdeaPad Gaming 3 Laptop With 15.6-inch Full HD IPS Display, Core i7-12650H Processor/16GB RAM/512GB SSD M.2/DOS(Without Windows)/4GB NVIDIA GeForce RTX 3050 Graphics English/Arabic Onyx Grey ","3,998"
"Lenovo ideapad 3 With 14-inch Display, Core i5-1035G1 Processor/8GB RAM/1TB HDD/Integrated Intel UHD Graphics/Dos Cherry Red ","2,150"
"HP Laptop 15-dw1000nx With 15.6-Inch HD Display, Intel Celeron N4020 Processor / 4GB RAM / 128GB SSD / Intel UHD Graphics 600 / Windows 10 In S Mode / English/Arabic Natural Silver ","1,299"
"ASUS G614JU-N3111W ROG Strix G16 Laptop With 16-Inch Display, Core i7-13650HX Processor/16GB RAM/1TB SSD/NVIDIA GeForce RTX 4050 6GB/Windows 11 English Eclipse Gray ","5,990"
"ASUS TUF Gaming A15 Laptop With 15.6-Inch Display, AMD Ryzen 7-7735HS Processor/8GB RAM/512GB SSD/Windows 11/6GB Nvidia GeForce RTX4050 English/Arabic Mocha Grey ","3,890"
"Acer Aspire 3 Laptop With 15.6-Inch HD Display, Core i5 Processor/4GB RAM/256GB SSD/DOS/Intel UHD Graphics Shale Black English/Arabic Shale Black ","1,499"
"Lenovo Ideapad 3 14IIL05 With 14-Inch Display, Core i5 Processor/4GB RAM/1TB HDD/Intel UHD Graphic Card (Without Windows) Red ","2,100"
"Lenovo Renewed - ThinkPad T495 Pro Laptop With 14 inch Display,AMD Ryzen 7/2GB Graphic Memory/16GB RAM/256GB SSD/Windows 10 Pro English Black ","1,440"
Lenovo Renewed - ThinkPad 13 Laptop Intel Core i3-6th Gen Processor With 8GB DDR4 RAM/256GB SSD/13.3-Inch HD Display/ Windows 10 Pro English Black English Black ,947.05
"Lenovo Ideapad S145-15IGM Laptop, Intel Celeron N4000 2C, 15.6"" HD (1366x768), Intel UHD Graphics 600, 8Gb DDR4, 256Gb Ssd M.2 + 1Tb Hdd, 4-In-1 Card Reader, Win 10 Pro English/Arabic Black ","1,299"
"Apple New 2024 MacBook Air 13-inch Display, Apple M3 Chip 8-Core CPU 8-Core GPU Processor/8GB RAM/256GB SSD/Intel UHD Graphics/ English/Arabic Starlight ","4,899"
"DELL Renewed - Latitude 5285(2 in 1) Laptop With 12.3-Inch Display,Core i5/8GB RAM/256GB SSD/Windows 10 Home English Black ","1,618"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i9-13900H Processor/32GB RAM/1TB SSD/6GB Nvidia Geforce RTX 4060 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Gray ","5,399"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i5-12450H Processor/16GB RAM/512GB SSD/6GB Nvidia Geforce RTX 3050 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Mecha Gray ","2,999"
"ASUS E210MA-GJ320 Laptop With 11.6-Inch HD Display, Celeron N4020 Processor/4GB RAM/128GB SSD/Windows 11 Home/Intel UHD Graphics 600 Graphic Card English/Arabic Peacock Blue ","1,099"
"Acer Aspire 3 Laptop With 15.6-Inch Full HD Display, Core i5-1135G7 Processor/8GB RAM/256GB SSD/Intel Iris XE Graphics/DOS(Without Windows) Arabic Electric Blue ","1,399"
"Lenovo IdeaPad Gaming 3 Laptop With 15.6-inch FHD Display, Ryzen 7-7735HS Processor/16GB RAM/512GB SSD M.2/DOS(Without Windows)/6GB NVIDIA GeForce RTX 4050 6GB Graphics English/Arabic Onyx Grey ","4,499"
"Lenovo LOQ 15 Laptop With 15.6-Inch Display, Core i7-13650HX Processor/16GB RAM/512GB SSD/6GB Nvidia Geforce RTX 4050 Graphics Card/Windows 11 Home English Luna Grey ","5,599"
"Lenovo Thinkpad E15 Laptop With 15-inch Display, Ryzen 7–5825U Processor/8GB RAM/512GB SSD/Windows 11 Pro/AMD Radeon Graphics English/Arabic Pure Silver ","3,088"
"Lenovo LOQ 15IRX9 Laptop With 15.6-inch Full HD Display, Intel Core i7-13650HX Processor/16GB RAM DDR5/512GB SSD/DOS(Without Windows)/NVIDIA GeForce RTX 4060 8GB/ English/Arabic Luna Grey ","4,490"
"Lenovo ThinkBook 15 G2 ITL Laptop With 15.6-inch Full HD (1920x1080) Display, Intel Core i7-1165G7 Processor/8GB RAM/512GB SSD/Windows 11 Pro/Intel Iris Xe Graphics/ English/Arabic Mineral Grey ","3,549"
"Lenovo Renewed - ThinkPad E14 Laptop With 14-Inch FHD Display,Intel Core i3-10th Gen Processor/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black ","1,549"
"ASUS X415EP-EK022T Laptop With 14-Inch FHD Display, Core i5-1135G7 Processor / 8GB RAM / 512GB SSD / 2GB NVIDIA GeForce MX330 Graphics / Win10 Home / Backlit / English/Arabic Transparent Silver ","2,706"
"HUAWEI MateBook E Laptop With 12.6-Inch Display, Core i7-1260P Processor/16GB RAM/512GB SSD/Intel UHD Graphics/Windows 11 Home English/Arabic Nebula Grey ","3,999"
"DELL Renewed - Latitude 5400 Business Laptop With 14-Inch Display,IntelCore i5 8th Generation/16GB RAM DDR/512GB SSD/620MB Intel UHD Graphics/Windows 10 Pro English Black ","1,543"
"DELL Renewed - Latitude E7470 Laptop With 14.1-Inch Display,Intel Core i5/6th Gen/8GB RAM/256GB SSD/520MB Intel UHD Graphics/Windows 10 Pro Black ","1,000"
"HP Renewed - Elitebook 840 G4 (2017) Laptop With 14-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Integrated Graphics English Silver English Silver ","1,147"
"Lenovo Renewed - ThinkPad T450s Laptop With 14-Inch Display, Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel UHD Graphics/Windows 10 Pro English Black ","1,146"
"Lenovo IdeaPad 3 14ITL05 Laptop With 14-Inch FHD (1920x1080) Display, Core i3-1115G4 Processor/4GB RAM/256GB SSD/Windows 10/Intel UHD Graphics/ English/Arabic Abyss Blue ","1,239"
"DELL G15 5530 Gaming Laptop With 15.6-inch Full HD Display, Core i7-13650HX Processor/16GB RAM/512GB/DOS(Without Windows)/Nvidia GeForce RTX 3050 6GB GDDR6/ English/Arabic Dark Shadow Grey ","4,280"
"DELL Vostro 3520 Laptop With 15.6 Inch Full HD Display, Core i5-1235U Processor/8GB Ram/512GB SSD/DOS Intel UHD Graphics English Black ","1,849"
"ASUS Vivobook 15 X1605ZA-MB007W Laptop With 16 Inch WUXGA , Intel Core i5-1235U Processor/8GB RAM/512GB SSD/Intel UHD Graphics/Windows 11 English/Arabic Indie Black ","2,499"
"Lenovo Renewed - Yoga 370 Laptop With 14-Inch Touchscreen Display, Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/windows 10 pro English Black ","1,776"
"Lenovo Renewed - T460s ThinkPad Utrabook Laptop With 14-Inch HD Display,Intel Core i5-6th Gen Processor/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black ","1,043"
"Lenovo Renewed - ThinkPad T470 Laptop With 14-Inch Display, Intel Core i5 Processor/6th Gen/16GB RAM/256GB SSD /Intel HD Graphics English Black ","1,074"
"DELL Vostro 3401 55PD9 Laptop With 14-inch Full HD Display, Core i3-1005G1 Processor/8Gb RAM/512 SSD/Windows 10 Pro/Intel UHD Graphics/ Arabic Black ","1,449"
"HUAWEI MateBook D14 Laptop With 14-Inch Display, Core i5-1155G7 Processor/8GB RAM/512GB SSD/Windows 11 Home/Intel Iris Xe Graphics English/Arabic Mystic Sliver ","1,999"
"Apple New 2024 MacBook Air 13-inch Display, Apple M3 Chip 8-Core CPU 10-Core GPU Processor/16GB RAM/512GB SSD/Intel UHD Graphics English/Arabic Space Grey ","6,799"
"Apple 2023 Newest MacBook Pro MR7K3 Laptop M3 chip with 8‑core CPU, 10‑core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 1TB SSD Storage And Works with iPhone/iPad English/Arabic Silver ","8,099"
"ASUS TUF Gaming Laptop With 15.6-inch Full HD 144Hz Display, AMD Ryzen7-6800H Processor/16GB RAM/512GB SSD/Windows 11/Nvidia GeForce RTX3060/ English/Arabic Grey ","3,849"
"Lenovo Renewed - ThinkPad E14 Laptop With 14-Inch FHD Display,Intel Core i3-10th Gen Processor/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black ","1,440"
"Infinix InBook Y1 Plus Laptop With 15.6-Inch FHD Display, Core i7 Processor/8GB RAM/512GB SSD/Intel UHD Graphics/Windows 11 Home English/Arabic Grey ","1,599"
"Lenovo ThinkPad E14 Gen 5 Laptop With 14-inch WUXGA (1920x1200) IPS Display, Intel Core i7-1355U Processor/8GB RAM DDR4/ SSD M.2/DOS (Without Windows)/Intel Irix Xe Graphics/ English/Arabic Graphite Black ","3,890"
"Lenovo ThinkPad X1 Carbon Gen  Laptop With 14-inch WUXGA (1920x1200) IPS Display, Intel Core i7-1355U Processor/16GB RAM DDR5/1TB SSD M.2/Windows 11 Pro/Intel Irix Xe Graphics/ English/Arabic Deep Black ","9,799"
"DELL Latitude-5300 Laptop With 13.3-inch Display,Intel core i5 8365U/8GB DDR4/256GB SSD/Intel UHD Graphics English Black ","3,395"
"Lenovo Renewed - Thinkpad Yoga 260 (2018) 2-in-1 Laptop With 12.5-Inch Display, Intel Core i3 Processor/6th Gen/4GB RAM/128GB SSD/Windows 10 English Black ","1,410"
"DELL Renewed - Latitude E5440 Laptop With 14-Inch Display, Intel Core i5 Processor/4th Gen/8GB RAM/512GB SSD/Intel HD Grpahics English Black ","1,250"
"DELL Renewed - Latitude E7470 (2016) Laptop With 14-Inch Display, Intel Core i5 Processor/6th Gen/32GB RAM/1TB SSD/Intel Integrated Shared Graphics English Black ","1,749"
"HP Pavilion Plus Laptop With 14.2-inch Display, Core i7 Processor/16GB RAM/1TB SSD/Windows 11/4GB NVIDIA GeForce RTX 2050 English/Arabic Natural Silver ","3,869"
"Acer Nitro 5 Gaming Laptop With 15.6-inch FHD (1920x1080) Display, Intel Core i7-12700H Processor/16GB RAM/512GB SSD M.2/DOS(Without Windows)/NVIDIA GeForce RTX 3060 6GB Graphics/ English/Arabic Black ","3,899"
"Acer Aspire 3 A314-22-R943 Laptop With 14-Inch HD Display, AMD Ryzen 3-3250U Processor/4GB RAM/1TB HDD/DOS(Without windows)/AMD Radeon Graphics English/Arabic Charcoal Black ","1,549"
"DELL Latitude 7430 Laptop With 14-Inch FHD Display, Core i7-1265U Processor / 16GB RAM / 512GB SSD / DOS / English/Arabic Carbon Fiber ","6,550"
"Lenovo IdeaPad 3 15IAU7 Laptop With 15.6-inch Display, Intel Core i7–1255U Processor/8GB RAM/512GB SSD/DOS(Without Windows)/Intel Iris Xe Graphics/ English/Arabic Abyss Blue ","2,149"
"HP 15-dw3025nx Laptop With 15.6-Inch HD Display, Core i7-1165G7 Processor/8GB RAM/512GB SSD/DOS/2GB NVIDIA GeForce MX450 English/Arabic Jet black ","2,800"
"Apple Renewed - Macbook Pro A1278 (2011) Laptop With 13.3-Inch Display, Intel Core i5 Processor/3rd Gen/8GB RAM/500GB SSD/512MB Intel HD Graphics English Silver ","1,066"
"Apple Renewed - Macbook Pro A1278 (2011) Laptop With 13.3-Inch Display, Intel Core i7 Processor/2nd Gen/8GB RAM/512GB SSD/384MB HD Graphics English Silver ","1,521"
"DELL Renewed - Chromebook 11 3189 2NN30 Convertible Laptop With 11.6-inch IPS Touchscreen Display,Intel Celeron Processor/4 GB RAM/16 GB eMMC/Intel HD 400 Graphics English Black English Black ",558.80
"Lenovo IdeaPad 330 Laptop With 15.6-Inch Display, Celeron Processor/4GB RAM/1TB HDD/DOS(Without Windows)/Intel UHD Graphics 600 Onyx Black ","1,150"
HP 15-dw3026nx Laptop With15.6 inch HD/Intel Core i5-1135G7/8GB DDR4/512GB SSD/DOS (Without Windows)/NVIDIA GeForce MX350/ English/Arabic Grey ,"2,245"
"HP Renewed - Chromebook Q151 G4 (2010) Laptop With 11.6-Inch Display, Intel Celeron N2840 Processor/2nd Gen/4GB RAM/16GB SSD/Intel HD Graphics English/Arabic Black ",455.85
"Apple 2023 Newest MacBook Pro MRW63 Laptop M3 Pro chip with 12‑core CPU, 18‑core GPU: 16.2-inch Liquid Retina XDR Display, 36GB Unified Memory, 512GB SSD Storage And Works with iPhone/iPad English/Arabic Silver ","13,299"
"Apple MacBook Air MLY23 13-Inch Display : Apple M2 chip with 8-core CPU and 10-core GPU, 512GB- English Arabic Keyboard Starlight ","4,299"
"Lenovo Renewed - Thinkpad T470s (2017) Business Laptop With 14-Inch Display, Intel Core i7 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 With Keyboard English/Arabic Black ","2,032"
"Apple 2023 Newest MacBook Pro MRX43 Laptop M3 Pro chip with 12‑core CPU, 18‑core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 1TB SSD Storage And Works with iPhone/iPad English/Arabic Space Black ","10,999"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i5-12450H Processor/16GB RAM/512GB SSD/6GB Nvidia Geforce RTX 3050 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Mecha Gray ","2,999"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i9-13900H Processor/32GB RAM/1TB SSD/6GB Nvidia Geforce RTX 4060 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Gray ","5,399"
"Apple 2023 Newest MacBook Pro MRW13 Laptop M3 Pro chip with 12‑core CPU, 18‑core GPU: 16.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 512GB SSD Storage And Works with iPhone/iPad English/Arabic Space Black ","11,299"
Apple MacBook Pro MK1F3 16-Inch Liquid Retina XDR Display Apple M1 Pro Chip With 10-Core CPU And 16-Core GPU/16GB RAM/1TB SSD/English And Arabic Keyboard Silver ,"10,690"
"Lenovo Renewed - Thinkpad T450 (2015) Laptop With 14-Inch Display, Intel Core i5 Processor/4th Gen/4GB RAM/500HDD/Intel HD Graphics Black English Black ","1,646"
"DELL Latitude 3540 Notebook Laptop 13th Gen Intel i7-1355U, Ram 8 Gb DDR4, M.2 512 Gb Ssd, Integrated Intel Iris Xe Or UHD Graphics, 15.6"" FHD, FHD Cam, Win 11 Pro English/Arabic Grey ","3,590"
"Lenovo IdeaPad Flex 5 Convertible Laptop With 14-inch (1920x1200) Display, Intel Core I7-1355U Processor/16GB RAM DDR4/512GB SSD/Windows 11/Intel Iris Xe Graphics/ English/Arabic Arctic Grey ","2,969"
"ASUS Vivobook E510MA Laptop With 15.6-inch HD Display, Intel Celeron-N4020 Processor/4GB RAM DDR4/128 SSD Storage/Windows 11/‎Intel UHD Graphics With free One Year Microsoft Office English/Arabic White ",999
"Lenovo Renewed - Chromebook 100e(2019) Laptop With 11.6-Inch Display,MediaTek MTK 8173C Processor/4GB RAM/32GB EMMC English Black ",485.25
"ASUS TUF F15 FX507ZC4-HN002W Gaming Laptop With 15.6-Inch FHD Display, Core i7-12700H Processor /16GB RAM /512GB SSD/Windows 11 Home/4GB NVIDIA GeForce RTX 3050 Graphics English/Arabic Mecha Gray ","4,555"
"Lenovo IdeaPad 1 15IAU7 Laptop With 15.6-inch HD Display, Core i3-1215U Processor/4GB RAM/256GB SSD/Intel UHD Graphics/DOS(Without Windows)/ English/Arabic Cloud Grey ","1,199"
"HP 450 G9 Laptop With 15.6-Inch FHD Display, Core i5-1235U Processor/8GB RAM/512GB SSD/Intel Iris XE Graphics/DOS(Without Windows) English/Arabic Silver ","2,499"
"DELL Vostro 3400 14 YX51W Laptop, i5-1135G7, 8Gb, 500 M.2 + 1Tb Hdd, Intel Iris, 14.0"" FHD Win 10 Pro English/Arabic Black ","2,499"
"DELL Inspiron 15 3511 Laptop With 15.6-Inch FHD Display, Core i7-1165G7 Processor / 8GB RAM / 512GB SSD / Intel UHD Graphics / Win 11 Home / English/Arabic Platinum Silver ","3,499"
"Acer Aspire 3 A315-58-34X1 Laptop With 15.6-Inch Full HD Display, Core i3-1115G4 Processor/4GB RAM/256GB SSD/DOS(Without Windows)/Intel UHD Graphics English/Arabic Pure Silver ","1,249"
"Apple Renewed - Macbook Air A1466 (2017) Laptop With 13.3-Inch Display, Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/1.5GB Intel HD Graphics English Silver ","1,809"
"HP Renewed - ProBook 640 G2 Laptop With 14-Inch Display,Intel Core i5 Processor /6th Gen/8GB RAM/512GB SSD/620MB Intel UHD Graphics/Windows 10 Pro English Black English Black ","1,110"
"Acer Aspire 3 A315 Laptop With 15.6-Inch Display, Core i3-N305 Processor/8GB RAM/256GB SSD/Intel UHD Graphics/DOS(Without Windows) English/Arabic Silver ","1,299"
"Lenovo Legion Pro 5 Gaming Laptop With 16-Inch Display, Core i7-14700HX Processor/32GB RAM/1TB SSD/8GB NVIDIA GeForce RTX 4070 Graphics Card/Windows 11 Home English/Arabic Onyx Grey ","7,799"
"HP Envy x360 Touch Laptop With 15.6-inch Display, Core i5-1335U Processor/8GB RAM/512GB SSD/Windows 11/Intel Iris Xe Graphics English/Arabic Natural Silver ","3,059"
"Lenovo Renewed - T480s Laptop With 14-Inch HD LED Display, Core i5-8550U/DDR4/Quad Core/8th Gen/8GB RAM/512GB SSD/Windows 10 English/Arabic Black ","1,299"
"HP Renewed - 11 G4 POB78UT#ABA (2015) Laptop With 11.6-Inch Display, Intel Celeron Processor/4th Gen/2GB RAM/16GB eMMC/Integrated Graphics English Black ",588.20
"HP Renewed - 830 G6 Business Laptop With 12.5-Inch Display,Intel Core i7 Processor/8th Generation/16GB RAM/512 GB SSD/Windows 10 Pro English Silver English Silver ","1,971"
"HP Renewed -Chromebook G4EE (2010) With 11.6-Inch Display ,Intel Celeron N2840 Processor/2nd Gen/4GB RAM/16GB SSD/Intel HD Graphics 400 English Black ",588.20
"Microsoft Surface Laptop Studio Convertible 2-In-1 Laptop With 14.4-Inch Display, Core i5 Processer/16GB RAM/256GB SSD/Intel Xe Graphics English Platinum ","4,999"
"Microsoft Surface Pro 9 Laptop With 13-Inch Display, Core i7-1265U Processor/16GB RAM/1TB SSD/Intel Iris XE Graphics/Windows 11 Pro English Platinum ","9,499"
"DELL Renewed - Latitude E7470 Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/1.74GB Intel HD Graphics 520 English Black ","1,037"
"Lenovo ThinkPad E16 Gen 1 Laptop With 16-inch WUXGA (1920x1200) IPS Display, Intel Core i7-1355U Processor/8GB RAM DDR4/512GB SSD M.2/Windows 11 Pro/Integrated Intel Iris Xe Graphic/ English/Arabic Graphite Black ","4,599"
"Lenovo Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/1TB HDD/5500MB Intel UHD Graphics/Windows 10 Pro English/Arabic Black ","1,294"
"Lenovo Renewed - Thinkpad T470s Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 Black ","1,324"
"Lenovo Renewed - Yoga 370 Laptop With 14-Inch Touchscreen Display, Intel Core i5 Processor/7th Gen/8GB RAM/512GB SSD/windows 10 pro English Black ","1,713"
"Lenovo Renewed - Yoga 370 Laptop With 14-Inch Touchscreen Display, Intel Core i5 Processor/7th Gen/8GB RAM/512GB SSD/windows 10 pro English Black ","1,713"
"Acer Nitro 5 AN515-58-937L Gaming Laptop 15.6-inch FHD (1920 x 1080) Display, Intel Core i9-12900H processor/16 GB RAM/512 GB SSD/DOS(Without Windows)/8GB NVIDIA GeForce RTX 4060 Graphics/ English/Arabic Black ","4,830"
"ASUS X415JP-BV088 Laptop, I7-1065G7 Processor, Ram 8Gb DDR4, Storage 512Gb Ssd, Graphics card 2Gb, Display 14"" HD, Windows 10 Pro, Silver English/Arabic Silver ","2,979"
"Lenovo IdeaPad Pro 5 Laptop With 16-inch (2560x1600) Display, Intel Core i7-13700H Processor/16GB RAM DDR5/1TB SSD/Windows 11/NVIDIA GeForce RTX 4050 6GB/ English/Arabic Arctic Grey ","4,859"
"SYOSI Case for Microsoft Surface Laptop Go 12.4 Inch Laptop Scratch and Fingerprint Resistant Computer Removable Cover (12.4in, Grey) ",112.95
"Lenovo Yoga C9 Convertible Laptop With 13.3 Inch 2.8K OLED Display, Core i7-1355U Processor/16GB RAM/1TB SSD/Windows 11/Intel Iris Xe Graphics English/Arabic Tidal Teal ","6,499"
"Lenovo Renewed - ThinkPad 13 Laptop With 13.3-Inch HD Display,Intel Core i5-6th Gen Processor/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black ",998.50
"Lenovo Renewed - ThinkPad 13 Laptop With 13.3-Inch HD Display,Intel Core i5-6th Gen Processor/8GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black ",998.50
"Apple 2023 Newest MacBook Pro MRW43 Laptop M3 Pro chip with 12‑core CPU, 18‑core GPU: 16.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 512GB SSD Storage And Works with iPhone/iPad English/Arabic Silver ","11,299"
"Lenovo ThinkPad E16 Gen 1 Laptop With 16-inch (1920x1200) Display, Intel Core i7-1355U Processor/8GB RAM DDR4/512GB SSD/DOS(Without windows)/Intel Iris Xe Graphics/ English/Arabic Graphite Black ","3,788"
"Lenovo ThinkPad E14 Gen 4 Laptop With 14-Inch FHD Display, Core i7 Processor/8GB RAM/512GB SSD/DOS/Intel Iris Xe Graphics/Fingerprint Reader English/Arabic Black ","3,999"
"Apple 2023 Newest MacBook Pro MTL83 Laptop M3 chip with 8‑core CPU, 10‑core GPU: 14.2-inch Liquid Retina XDR Display, 8GB Unified Memory, 1TB SSD Storage And Works with iPhone/iPad English/Arabic Space Grey ","8,099"
"Lenovo ThinkPad E14 Gen 4 Laptop With 14-inch FHD (1920x1080) Display ,Core i7-1255U Processor/8GB RAM DDR4/512GB SSD M.2/Windows 11 Pro/Integrated Intel Iris Xe English/Arabic Black ","4,339"
"Lenovo Renewed - Thinkpad T480s (2020) Laptop With 14-Inch Display,Intel Core i7 Processor/8th Gen/16GB RAM/256GB SSD/Intel HD Graphics With English Keyboard English Black English Black ","1,721"
"ASUS E510MA Laptop With 15.6-inch (1366x768) HD Display, Intel Celeron N4020 Processor/4GB RAM DDR4/512GB PCIE M.2/DOS (Without Windows)/Intel UHD Graphics/ English/Arabic Peacock Blue ",860
